rorg,rdes,Origin,Dest
1085,1692,Henry E. Rohlsen               ,John F Kennedy Intl            
1,1,Stewart                        ,John F Kennedy Intl            
4719,5154,Syracuse-Hancock Intl          ,John F Kennedy Intl            
165,290,Tallahassee Regional           ,John F Kennedy Intl            
11923,14744,Tampa International            ,John F Kennedy Intl            
1,1,Trenton-Mercer County          ,John F Kennedy Intl            
252,284,Tucson International           ,John F Kennedy Intl            
7556,11310,Ted Stevens Anchorage Internati,Juneau International           
535,1218,Fairbanks International        ,Juneau International           
621,946,Gustavus                       ,Juneau International           
2487,3414,Ketchikan International        ,Juneau International           
1694,1879,James C. Johnson Petersburg    ,Juneau International           
9720,12617,Seattle-Tacoma Intl            ,Juneau International           
4715,7380,Sitka                          ,Juneau International           
1799,2981,Yakutat                        ,Juneau International           
6,7,Ted Stevens Anchorage Internati,Kona International At Keahole  
129,113,Denver Intl                    ,Kona International At Keahole  
6501,9580,Honolulu International         ,Kona International At Keahole  
50,86,Hilo International             ,Kona International At Keahole  
2,1,McCarran International         ,Kona International At Keahole  
4303,4399,Los Angeles International      ,Kona International At Keahole  
23,39,Lihue                          ,Kona International At Keahole  
90,95,Metropolitan Oakland Internatio,Kona International At Keahole  
1292,1639,Kahului                        ,Kona International At Keahole  
4,0,Chicago O'Hare International   ,Kona International At Keahole  
479,250,Phoenix Sky Harbor Internationa,Kona International At Keahole  
2,7,San Diego International-Lindber,Kona International At Keahole  
4669,3967,San Francisco International    ,Kona International At Keahole  
76,116,Salt Lake City Intl            ,Kona International At Keahole  
265,218,John Wayne /Orange Co          ,Kona International At Keahole  
62,104,Aniak                          ,St. Mary's                     
60,150,Bethel                         ,St. Mary's                     
2209,4098,Juneau International           ,Ketchikan International        
10777,14903,Seattle-Tacoma Intl            ,Ketchikan International        
2971,4426,Sitka                          ,Ketchikan International        
2243,3015,Wrangell                       ,Ketchikan International        
537,543,William B Hartsfield-Atlanta In,Capital City                   
2,0,Wilkes-Barre/Scranton Intl     ,Capital City                   
1119,1266,Kalamazoo County               ,Capital City                   
316,409,Cleveland-Hopkins Intl         ,Capital City                   
1,0,City of Colorado Springs Muni  ,Capital City                   
1784,2321,Cincinnati Northern Kentucky In,Capital City                   
2751,2691,James M Cox Dayton Intl        ,Capital City                   
11064,15417,Detroit Metropolitan-Wayne Coun,Capital City                   
1,0,Newark Intl                    ,Capital City                   
0,0,Hector International           ,Capital City                   
54,33,Kent County International      ,Capital City                   
304,281,Washington Dulles International,Capital City                   
0,0,Lincoln Municipal              ,Capital City                   
1040,1424,Minneapolis-St Paul Intl       ,Capital City                   
2522,2688,Chicago O'Hare International   ,Capital City                   
1872,1496,Pittsburgh International       ,Capital City                   
1,0,Syracuse-Hancock Intl          ,Capital City                   
1,0,Denver Intl                    ,Laramie Regional               
16579,21170,Albuquerque International      ,McCarran International         
777,763,Albany Cty                     ,McCarran International         
608,963,Amarillo International         ,McCarran International         
515,496,Ted Stevens Anchorage Internati,McCarran International         
24800,23375,William B Hartsfield-Atlanta In,McCarran International         
3570,4328,Austin-Bergstrom International ,McCarran International         
938,822,Bradley International          ,McCarran International         
474,1135,Meadows                        ,McCarran International         
759,684,Birmingham International       ,McCarran International         
1,2,Billings Logan Intl            ,McCarran International         
14,26,Central Illinois Regional      ,McCarran International         
4363,3974,Nashville International        ,McCarran International         
3496,4539,Boise Air Terminal             ,McCarran International         
7221,7836,Gen Edw L Logan Intl           ,McCarran International         
802,749,Buffalo Niagara Intl           ,McCarran International         
28110,38295,Burbank-Glendale-Pasadena      ,McCarran International         
8226,7755,Baltimore-Washington Internatio,McCarran International         
70,145,Akron-Canton Regional          ,McCarran International         
1,0,Eastern Iowa                   ,McCarran International         
7337,8752,Cleveland-Hopkins Intl         ,McCarran International         
7094,5650,Charlotte/Douglas International,McCarran International         
7848,9213,Port Columbus Intl             ,McCarran International         
1227,2542,City of Colorado Springs Muni  ,McCarran International         
6146,6069,Cincinnati Northern Kentucky In,McCarran International         
8,27,James M Cox Dayton Intl        ,McCarran International         
999,1035,Ronald Reagan Washington Nation,McCarran International         
40649,43336,Denver Intl                    ,McCarran International         
48506,49399,Dallas-Fort Worth International,McCarran International         
46,60,Des Moines International       ,McCarran International         
15670,17667,Detroit Metropolitan-Wayne Coun,McCarran International         
5179,7254,El Paso International          ,McCarran International         
133,199,Mahlon Sweet                   ,McCarran International         
14207,15687,Newark Intl                    ,McCarran International         
30,43,Hector International           ,McCarran International         
3056,4112,Fresno Yosemite International  ,McCarran International         
5,7,Flagstaff Pulliam              ,McCarran International         
2576,3039,Fort Lauderdale-Hollywood Int'l,McCarran International         
191,304,Bishop                         ,McCarran International         
24,37,Joe Foss                       ,McCarran International         
827,1480,Grand Canyon National Park     ,McCarran International         
1060,861,Spokane Intl                   ,McCarran International         
104,104,Walker                         ,McCarran International         
48,78,Kent County International      ,McCarran International         
1126,1973,Honolulu International         ,McCarran International         
6464,5727,William P Hobby                ,McCarran International         
4709,5072,Washington Dulles International,McCarran International         
18741,21415,George Bush Intercontinental   ,McCarran International         
716,1210,Wichita Mid-Continent          ,McCarran International         
5379,6640,Indianapolis International     ,McCarran International         
745,511,Long Island - MacArthur        ,McCarran International         
17134,18374,John F Kennedy Intl            ,McCarran International         
0,0,McCarran International         ,McCarran International         
115969,138805,Los Angeles International      ,McCarran International         
1084,1393,Lubbock International          ,McCarran International         
17,19,LaGuardia                      ,McCarran International         
2297,3768,Long Beach (Daugherty )        ,McCarran International         
897,847,Adams                          ,McCarran International         
22,50,Lincoln Municipal              ,McCarran International         
1392,1518,Midland International          ,McCarran International         
12059,13715,Kansas City International      ,McCarran International         
