rorg,rdes,Origin,Dest
0,0,John Wayne /Orange Co          ,Provo Muni                     
0,0,Friedman Memorial              ,Provo Muni                     
0,0,Tulsa International            ,Provo Muni                     
0,0,Albany Cty                     ,Portland International Jetport 
215,887,William B Hartsfield-Atlanta In,Portland International Jetport 
0,0,Austin-Bergstrom International ,Portland International Jetport 
0,0,Bradley International          ,Portland International Jetport 
0,1,Bangor International           ,Portland International Jetport 
179,232,Gen Edw L Logan Intl           ,Portland International Jetport 
0,0,Burlington International       ,Portland International Jetport 
0,61,Baltimore-Washington Internatio,Portland International Jetport 
8,60,Cleveland-Hopkins Intl         ,Portland International Jetport 
4,128,Charlotte/Douglas International,Portland International Jetport 
66,354,Cincinnati Northern Kentucky In,Portland International Jetport 
13,250,Ronald Reagan Washington Nation,Portland International Jetport 
25,421,Detroit Metropolitan-Wayne Coun,Portland International Jetport 
135,1017,Newark Intl                    ,Portland International Jetport 
57,638,Washington Dulles International,Portland International Jetport 
78,537,John F Kennedy Intl            ,Portland International Jetport 
457,451,LaGuardia                      ,Portland International Jetport 
0,0,Long Beach (Daugherty )        ,Portland International Jetport 
0,1,Orlando International          ,Portland International Jetport 
0,0,Manchester                     ,Portland International Jetport 
1,9,Minneapolis-St Paul Intl       ,Portland International Jetport 
105,569,Chicago O'Hare International   ,Portland International Jetport 
14,338,Philadelphia Intl              ,Portland International Jetport 
5,50,Pittsburgh International       ,Portland International Jetport 
0,0,Theodore F Green State         ,Portland International Jetport 
0,1,Richmond International         ,Portland International Jetport 
1,0,Scotts Bluff County            ,Rapid City Regional            
0,0,Billings Logan Intl            ,Rapid City Regional            
0,0,Bismarck Municipal             ,Rapid City Regional            
2,0,Natrona County Intl            ,Rapid City Regional            
148,856,Denver Intl                    ,Rapid City Regional            
0,0,Hector International           ,Rapid City Regional            
0,0,Fresno Yosemite International  ,Rapid City Regional            
0,0,Joe Foss                       ,Rapid City Regional            
0,0,Spokane Intl                   ,Rapid City Regional            
0,0,Dane County Regional           ,Rapid City Regional            
0,0,Missoula International         ,Rapid City Regional            
59,835,Minneapolis-St Paul Intl       ,Rapid City Regional            
6,118,Chicago O'Hare International   ,Rapid City Regional            
0,0,Tri-Cities                     ,Rapid City Regional            
0,0,Springfield-Branson Regional   ,Rapid City Regional            
61,648,Salt Lake City Intl            ,Rapid City Regional            
0,0,Sioux Gateway                  ,Rapid City Regional            
0,0,Salt Lake City Intl            ,Ellsworth AFB                  
0,1,Arcata                         ,Redding Municipal              
0,0,Jack McNamara                  ,Redding Municipal              
0,0,Rogue Valley International     ,Redding Municipal              
0,0,Portland Intl                  ,Redding Municipal              
32,1236,San Francisco International    ,Redding Municipal              
0,0,Sacramento International       ,Redding Municipal              
1,34,Denver Intl                    ,Roberts                        
0,0,Mahlon Sweet                   ,Roberts                        
0,0,Los Angeles International      ,Roberts                        
0,0,Rogue Valley International     ,Roberts                        
32,422,Portland Intl                  ,Roberts                        
0,0,Seattle-Tacoma Intl            ,Roberts                        
36,843,San Francisco International    ,Roberts                        
14,391,Salt Lake City Intl            ,Roberts                        
0,0,Lehigh Valley International    ,Raleigh-Durham International   
0,0,Albany Cty                     ,Raleigh-Durham International   
310,2653,William B Hartsfield-Atlanta In,Raleigh-Durham International   
35,250,Austin-Bergstrom International ,Raleigh-Durham International   
75,310,Bradley International          ,Raleigh-Durham International   
1,17,Birmingham International       ,Raleigh-Durham International   
31,832,Nashville International        ,Raleigh-Durham International   
709,2405,Gen Edw L Logan Intl           ,Raleigh-Durham International   
0,0,Buffalo Niagara Intl           ,Raleigh-Durham International   
127,1395,Baltimore-Washington Internatio,Raleigh-Durham International   
0,0,Columbia Metropolitan          ,Raleigh-Durham International   
0,0,Charleston AFB/International   ,Raleigh-Durham International   
67,321,Cleveland-Hopkins Intl         ,Raleigh-Durham International   
75,1280,Charlotte/Douglas International,Raleigh-Durham International   
30,207,Port Columbus Intl             ,Raleigh-Durham International   
0,1,Yeager                         ,Raleigh-Durham International   
248,1014,Cincinnati Northern Kentucky In,Raleigh-Durham International   
0,0,Daytona Beach International    ,Raleigh-Durham International   
145,732,Ronald Reagan Washington Nation,Raleigh-Durham International   
2,33,Denver Intl                    ,Raleigh-Durham International   
758,1411,Dallas-Fort Worth International,Raleigh-Durham International   
67,1193,Detroit Metropolitan-Wayne Coun,Raleigh-Durham International   
433,2090,Newark Intl                    ,Raleigh-Durham International   
5,19,Fort Lauderdale-Hollywood Int'l,Raleigh-Durham International   
1,4,Piedmont Triad International   ,Raleigh-Durham International   
0,0,Greenville-Spartanburg         ,Raleigh-Durham International   
0,0,Westchester Cty                ,Raleigh-Durham International   
0,0,Huntsville International       ,Raleigh-Durham International   
68,880,Washington Dulles International,Raleigh-Durham International   
280,709,George Bush Intercontinental   ,Raleigh-Durham International   
0,0,Wilmington International       ,Raleigh-Durham International   
8,52,Indianapolis International     ,Raleigh-Durham International   
0,0,Long Island - MacArthur        ,Raleigh-Durham International   
15,111,Jacksonville International     ,Raleigh-Durham International   
509,1856,John F Kennedy Intl            ,Raleigh-Durham International   
17,417,McCarran International         ,Raleigh-Durham International   
2,56,Los Angeles International      ,Raleigh-Durham International   
1039,2549,LaGuardia                      ,Raleigh-Durham International   
0,0,Greenbrier Valley              ,Raleigh-Durham International   
23,127,Kansas City International      ,Raleigh-Durham International   
273,757,Orlando International          ,Raleigh-Durham International   
0,0,Harrisburg Intl                ,Raleigh-Durham International   
87,692,Chicago Midway                 ,Raleigh-Durham International   
24,213,Memphis International          ,Raleigh-Durham International   
154,646,Miami International            ,Raleigh-Durham International   
22,123,General Mitchell International ,Raleigh-Durham International   
0,0,Melbourne International        ,Raleigh-Durham International   
51,582,Minneapolis-St Paul Intl       ,Raleigh-Durham International   
2,28,New Orleans International      ,Raleigh-Durham International   
0,0,Myrtle Beach International     ,Raleigh-Durham International   
445,1433,Chicago O'Hare International   ,Raleigh-Durham International   
0,0,Norfolk International          ,Raleigh-Durham International   
0,0,Palm Beach International       ,Raleigh-Durham International   
0,0,Newport News/Williamsburg Inter,Raleigh-Durham International   
137,2390,Philadelphia Intl              ,Raleigh-Durham International   
13,698,Phoenix Sky Harbor Internationa,Raleigh-Durham International   
0,0,St. Petersburg-Clearwater Inter,Raleigh-Durham International   
15,80,Pittsburgh International       ,Raleigh-Durham International   
0,0,Pensacola Regional             ,Raleigh-Durham International   
21,25,Theodore F Green State         ,Raleigh-Durham International   
0,1,Richmond International         ,Raleigh-Durham International   
0,0,Greater Rochester Int'l        ,Raleigh-Durham International   
0,0,Southwest Florida International,Raleigh-Durham International   
4,35,San Antonio International      ,Raleigh-Durham International   
0,1,Savannah International         ,Raleigh-Durham International   
3,34,Louisville International-Standi,Raleigh-Durham International   
0,0,Luis Munoz Marin International ,Raleigh-Durham International   
3,51,Salt Lake City Intl            ,Raleigh-Durham International   
0,0,Sarasota Bradenton Internationa,Raleigh-Durham International   
28,212,Lambert-St Louis International ,Raleigh-Durham International   
0,0,Cyril E. King                  ,Raleigh-Durham International   
0,0,Henry E. Rohlsen               ,Raleigh-Durham International   
0,0,Stewart                        ,Raleigh-Durham International   
0,0,Syracuse-Hancock Intl          ,Raleigh-Durham International   
77,467,Tampa International            ,Raleigh-Durham International   
1,17,Northwest Arkansas Regional    ,Raleigh-Durham International   
0,0,Austin-Bergstrom International ,Greater Rockford               
0,0,Gallatin                       ,Greater Rockford               
0,0,Eastern Iowa                   ,Greater Rockford               
0,0,City of Colorado Springs Muni  ,Greater Rockford               
0,0,James M Cox Dayton Intl        ,Greater Rockford               
